,target,plat,url
6,Recettes fruits de mer,Saint Jacques sur lit de poireaux,https://www.marmiton.org/recettes/recette_saint-jacques-sur-lit-de-poireaux_27600.aspx
6,Recettes fruits de mer,Carpaccio  de Saint Jacques :  la meilleure recette,https://www.marmiton.org/recettes/recette_carpaccio-de-coquilles-saint-jacques_18818.aspx
6,Recettes fruits de mer,coquilles Saint-Jacques gratinées,https://www.marmiton.org/recettes/recette_coquilles-saint-jacques-gratinees_81728.aspx
6,Recettes fruits de mer,Boeuf à la sauce d'huîtres,https://www.marmiton.org/recettes/recette_boeuf-a-la-sauce-d-huitres_48729.aspx
6,Recettes fruits de mer,Crevettes au curry au lait de coco,https://www.marmiton.org/recettes/recette_crevettes-au-curry-au-lait-de-coco_31191.aspx
6,Recettes fruits de mer,Cassolette de fruits de mer,https://www.marmiton.org/recettes/recette_cassolette-de-fruits-de-mer_254351.aspx
6,Recettes fruits de mer,Beignets de crevettes marinées,https://www.marmiton.org/recettes/recette_beignets-de-crevettes-marinees_38646.aspx
7,Recettes dessert au chocolat,Mousse au chocolat facile,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-facile_13585.aspx
7,Recettes dessert au chocolat,Tarte au chocolat noir,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-noir_15641.aspx
7,Recettes dessert au chocolat,Profiteroles maison,https://www.marmiton.org/recettes/recette_profiteroles-maison_309390.aspx
7,Recettes dessert au chocolat,Mousse au chocolat au Thermomix,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-au-thermomix_382571.aspx
7,Recettes dessert au chocolat,Moelleux au chocolat sans beurre (ni crème),https://www.marmiton.org/recettes/recette_moelleux-au-chocolat-sans-beurre-ni-creme_326118.aspx
7,Recettes dessert au chocolat,Entremet tout chocolat,https://www.marmiton.org/recettes/recette_entremet-tout-chocolat_529459.aspx
7,Recettes dessert au chocolat,Mousse au chocolat légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-legere_85392.aspx
7,Recettes dessert au chocolat,Mousse au chocolat blanc,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-blanc_29538.aspx
7,Recettes dessert au chocolat,Mousse au chocolat au lait d'Aline,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-au-lait-d-aline_57324.aspx
7,Recettes dessert au chocolat,Dôme croquant de chocolat blanc à la mousse de fruits rouges et...,https://www.marmiton.org/recettes/recette_dome-croquant-de-chocolat-blanc-a-la-mousse-de-fruits-rouges-et-coeur-de-fraise_172829.aspx
7,Recettes dessert au chocolat,Mousse au chocolat Nestlé Dessert®,https://www.marmiton.org/recettes/recette_mousse-au-chocolat_371366.aspx
7,Recettes dessert au chocolat,Tarte bananes chocolat,https://www.marmiton.org/recettes/recette_tarte-bananes-chocolat_36989.aspx
7,Recettes dessert au chocolat,Mousse au chocolat et mascarpone,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-et-mascarpone_225977.aspx
7,Recettes dessert au chocolat,Mousse au chocolat sans oeufs,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-sans-oeufs_54659.aspx
7,Recettes dessert au chocolat,Profiteroles au chocolat,https://www.marmiton.org/recettes/recette_profiteroles-au-chocolat_29710.aspx
7,Recettes dessert au chocolat,Tartelettes chocolat amandes,https://www.marmiton.org/recettes/recette_tartelette-au-chocolat-et-amandes_201401.aspx
7,Recettes dessert au chocolat,Mousse mascarpone et chocolat,https://www.marmiton.org/recettes/recette_mousse-mascarpone-et-chocolat_36212.aspx
7,Recettes dessert au chocolat,Mousse au chocolat de ma grand-mère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-de-ma-grand-mere_92395.aspx
7,Recettes dessert au chocolat,mousse au chocolat rapide et facile,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-rapide-et-facile_73113.aspx
7,Recettes dessert au chocolat,Mousse au chocolat vegan,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-vegan_345310.aspx
7,Recettes dessert au chocolat,Gâteau au chocolat à la crème fraîche,https://www.marmiton.org/recettes/recette_gateau-au-chocolat-a-la-creme-fraiche_49024.aspx
7,Recettes dessert au chocolat,Tarte chocolat banane facile,https://www.marmiton.org/recettes/recette_tarte-chocolat-banane-facile_13568.aspx
7,Recettes dessert au chocolat,Gâteau au chocolat  (sans beurre ni crème ni lait...),https://www.marmiton.org/recettes/recette_gateau-au-chocolat-sans-beurre-ni-creme-ni-lait_55535.aspx
7,Recettes dessert au chocolat,Brownie cookies d'Hervé Cuisine,https://www.marmiton.org/recettes/recette_brownie-cookies-d-herve-cuisine_392161.aspx
7,Recettes dessert au chocolat,Mousse au chocolat à l'ancienne,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-a-l-ancienne_95412.aspx
7,Recettes dessert au chocolat,Mousse au chocolat très rapide,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-tres-rapide_315805.aspx
7,Recettes dessert au chocolat,Glace kinder bueno,https://www.marmiton.org/recettes/recette_glace-kinder-bueno_371822.aspx
7,Recettes dessert au chocolat,Profiteroles au Thermomix,https://www.marmiton.org/recettes/recette_profiteroles-au-thermomix_326657.aspx
7,Recettes dessert au chocolat,Mousse au chocolat de maman,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-de-maman_87886.aspx
7,Recettes dessert au chocolat,Mousse au chocolat onctueuse,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-onctueuse_23588.aspx
8,Recettes gâteau,Gâteau au yaourt,https://www.marmiton.org/recettes/recette_gateau-au-yaourt_12719.aspx
8,Recettes gâteau,Gâteau au chocolat fondant rapide,https://www.marmiton.org/recettes/recette_gateau-au-chocolat-fondant-rapide_166352.aspx
8,Recettes gâteau,Cookies maison,https://www.marmiton.org/recettes/recette_cookies-maison_86989.aspx
8,Recettes gâteau,Sablés de Noël : recette facile,https://www.marmiton.org/recettes/recette_sables-de-noel-ausstecherle_33325.aspx
8,Recettes gâteau,Petits biscuits de Noël,https://www.marmiton.org/recettes/recette_petits-biscuits-de-noel_19726.aspx
8,Recettes gâteau,Gâteau aux pommes facile,https://www.marmiton.org/recettes/recette_gateau-aux-pommes-facile_13493.aspx
8,Recettes gâteau,Fondant au chocolat,https://www.marmiton.org/recettes/recette_fondant-au-chocolat_15025.aspx
8,Recettes gâteau,Gâteau au yaourt facile,https://www.marmiton.org/recettes/recette_gateau-au-yaourt-facile_73370.aspx
8,Recettes gâteau,Gâteau d'anniversaire,https://www.marmiton.org/recettes/recette_gateau-d-anniversaire_16870.aspx
8,Recettes gâteau,Brownies,https://www.marmiton.org/recettes/recette_brownies_16951.aspx
8,Recettes gâteau,Meringue : recette facile,https://www.marmiton.org/recettes/recette_meringue-pour-les-nuls_36610.aspx
8,Recettes gâteau,Véritable moelleux au chocolat,https://www.marmiton.org/recettes/recette_veritable-moelleux-au-chocolat_12825.aspx
8,Recettes gâteau,Mug cake fondant au chocolat,https://www.marmiton.org/recettes/recette_mug-cake-fonfant-au-chocolat_329684.aspx
8,Recettes gâteau,Biscuits sablés au beurre,https://www.marmiton.org/recettes/recette_biscuits-sables-au-beurre_31237.aspx
8,Recettes gâteau,Madeleines faciles,https://www.marmiton.org/recettes/recette_madeleines-faciles_17700.aspx
8,Recettes gâteau,Macarons inratables ,https://www.marmiton.org/recettes/recette_macarons-inratables_72497.aspx
8,Recettes gâteau,Gâteau marbré (recette de grand-mère),https://www.marmiton.org/recettes/recette_gateau-marbre-recette-de-grand-mere_57729.aspx
8,Recettes gâteau,Canelés bordelais,https://www.marmiton.org/recettes/recette_canneles-bordelais_11439.aspx
8,Recettes gâteau,Cake à la banane / banana bread (USA),https://www.marmiton.org/recettes/recette_cake-a-la-banane-banana-bread-usa_12042.aspx
8,Recettes gâteau,Génoise : recette facile et moelleuse,https://www.marmiton.org/recettes/recette_genoise_13175.aspx
8,Recettes gâteau,Muffins très simples,https://www.marmiton.org/recettes/recette_muffins-tres-simples_166385.aspx
8,Recettes gâteau,Forêt Noire,https://www.marmiton.org/recettes/recette_foret-noire_11529.aspx
8,Recettes gâteau,Cupcakes maison inratables,https://www.marmiton.org/recettes/recette_cupcakes-natures_232278.aspx
8,Recettes gâteau,Gâteau à l'ananas facile,https://www.marmiton.org/recettes/recette_gateau-a-l-ananas-facile_16263.aspx
8,Recettes gâteau,Financiers,https://www.marmiton.org/recettes/recette_financiers_13690.aspx
8,Recettes gâteau,Quatre-quart inratable,https://www.marmiton.org/recettes/recette_quatre-quart-inratable_80780.aspx
8,Recettes gâteau,Cookies aux pépites de chocolat super moelleux,https://www.marmiton.org/recettes/recette_cookies-aux-pepites-de-chocolat-super-moelleux_57330.aspx
8,Recettes gâteau,Gâteau Banane de Stéph,https://www.marmiton.org/recettes/recette_gateau-banane-de-steph_31190.aspx
8,Recettes gâteau,Bredele au beurre (butter bredele ALSACIEN),https://www.marmiton.org/recettes/recette_bredele-au-beurre-butter-bredele-alsacien_84550.aspx
8,Recettes gâteau,Tiramisu aux speculoos,https://www.marmiton.org/recettes/recette_tiramisu-aux-speculoos_36386.aspx
9,Recettes crème,"Crème anglaise réussie, onctueuse à souhait",https://www.marmiton.org/recettes/recette_creme-anglaise-reussie-onctueuse-a-souhait_37391.aspx
9,Recettes crème,Crème pâtissière,https://www.marmiton.org/recettes/recette_creme-patissiere_35195.aspx
9,Recettes crème,Panna cotta,https://www.marmiton.org/recettes/recette_panna-cotta_17991.aspx
9,Recettes crème,Crème brûlée,https://www.marmiton.org/recettes/recette_creme-brulee_11491.aspx
9,Recettes crème,Riz au lait de ma maman,https://www.marmiton.org/recettes/recette_riz-au-lait-de-ma-maman_20380.aspx
9,Recettes crème,Crème Chantilly,https://www.marmiton.org/recettes/recette_creme-chantilly_30531.aspx
9,Recettes crème,Oeufs au lait,https://www.marmiton.org/recettes/recette_oeufs-au-lait_13286.aspx
9,Recettes crème,Crème renversée vite faite,https://www.marmiton.org/recettes/recette_creme-renversee-vite-faite_13451.aspx
9,Recettes crème,Crème dessert facile au chocolat,https://www.marmiton.org/recettes/recette_creme-dessert-facile-au-chocolat_37585.aspx
9,Recettes crème,Crème fouettée 'chantilly' salée ou sucrée,https://www.marmiton.org/recettes/recette_creme-fouettee-chantilly-salee-ou-sucree_24696.aspx
9,Recettes crème,"Petits pot de crème à la vanille, simple rapide et économique",https://www.marmiton.org/recettes/recette_petits-pot-de-creme-a-la-vanille-simple-rapide-et-economique_72492.aspx
9,Recettes crème,Moelleux au chocolat sans beurre (ni crème),https://www.marmiton.org/recettes/recette_moelleux-au-chocolat-sans-beurre-ni-creme_326118.aspx
9,Recettes crème,Crème pâtissière facile,https://www.marmiton.org/recettes/recette_creme-patissiere-facile_28714.aspx
9,Recettes crème,Crème catalane facile,https://www.marmiton.org/recettes/recette_creme-catalane-facile_17004.aspx
9,Recettes crème,Riz au lait de ma maman au Cookeo,https://www.marmiton.org/recettes/recette_riz-au-lait-de-ma-maman-au-cookeo_382506.aspx
9,Recettes crème,Chantilly au siphon,https://www.marmiton.org/recettes/recette_chantilly-au-siphon_336455.aspx
9,Recettes crème,Riz au lait crémeux tout simple,https://www.marmiton.org/recettes/recette_riz-au-lait-cremeux-tout-simple_165665.aspx
9,Recettes crème,Crème pâtissière au chocolat,https://www.marmiton.org/recettes/recette_creme-patissiere-au-chocolat_31984.aspx
9,Recettes crème,Crème pâtissière au Thermomix,https://www.marmiton.org/recettes/recette_creme-patissiere-au-thermomix_383099.aspx
9,Recettes crème,Crème vanille aux perles de tapioca,https://www.marmiton.org/recettes/recette_creme-vanille-aux-perles-de-tapioca_325118.aspx
9,Recettes crème,RIZ AU LAIT A L'ANCIENNE,https://www.marmiton.org/recettes/recette_riz-au-lait-a-l-ancienne_73741.aspx
9,Recettes crème,Riz au lait de ma maman au Thermomix,https://www.marmiton.org/recettes/recette_riz-au-lait-de-ma-maman-au-thermomix_374892.aspx
9,Recettes crème,Crème brûlée au Thermomix,https://www.marmiton.org/recettes/recette_creme-brulee-au-thermomix_382543.aspx
9,Recettes crème,Crème au chocolat façon Danette,https://www.marmiton.org/recettes/recette_creme-au-chocolat-facon-danette_392554.aspx
9,Recettes crème,Panacotta vanille (agar-agar),https://www.marmiton.org/recettes/recette_panacotta-vanille-agar-agar_174751.aspx
9,Recettes crème,Riz au lait cuit au four,https://www.marmiton.org/recettes/recette_riz-au-lait-cuit-au-four_16278.aspx
9,Recettes crème,Panna cotta duo de chocolats au Thermomix,https://www.marmiton.org/recettes/recette_panna-cotta-au-thermomix_374849.aspx
9,Recettes crème,Riz au lait de ma grand'mère,https://www.marmiton.org/recettes/recette_riz-au-lait-de-ma-grand-mere_305486.aspx
9,Recettes crème,Riz au lait coco vanille,https://www.marmiton.org/recettes/recette_riz-au-lait-coco-vanille_225054.aspx
9,Recettes crème,Panna cotta framboises et spéculoos,https://www.marmiton.org/recettes/recette_panna-cotta-aux-framboises-et-speculoos_171546.aspx
10,Recettes tarte,Tarte aux pommes,https://www.marmiton.org/recettes/recette_tarte-aux-pommes_18588.aspx
10,Recettes tarte,Tarte au citron meringuée,https://www.marmiton.org/recettes/recette_the-tarte-au-citron-meringuee_22082.aspx
10,Recettes tarte,Tarte tatin facile et rapide,https://www.marmiton.org/recettes/recette_tarte-tatin-facile-et-rapide_37301.aspx
10,Recettes tarte,Pâte sablée,https://www.marmiton.org/recettes/recette_pate-sablee_14540.aspx
10,Recettes tarte,Tarte amandine aux poires,https://www.marmiton.org/recettes/recette_tarte-amandine-aux-poires_14195.aspx
10,Recettes tarte,Tarte aux pommes normande,https://www.marmiton.org/recettes/recette_tarte-aux-pommes-normande-de-mag-16eme-rencontre-marmiton_35497.aspx
10,Recettes tarte,'The' tarte aux fraises,https://www.marmiton.org/recettes/recette_the-tarte-aux-fraises_22726.aspx
10,Recettes tarte,Tarte au chocolat noir,https://www.marmiton.org/recettes/recette_tarte-au-chocolat-noir_15641.aspx
10,Recettes tarte,Tarte à la rhubarbe facile et rapide,https://www.marmiton.org/recettes/recette_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx
10,Recettes tarte,Tarte poire chocolat,https://www.marmiton.org/recettes/recette_tarte-poire-chocolat_70420.aspx
10,Recettes tarte,Tarte aux poires,https://www.marmiton.org/recettes/recette_tarte-aux-poires_12962.aspx
10,Recettes tarte,Tarte aux pommes à l'Alsacienne,https://www.marmiton.org/recettes/recette_tarte-aux-pommes-a-l-alsacienne_11457.aspx
10,Recettes tarte,Tarte bourdaloue (aux poires),https://www.marmiton.org/recettes/recette_tarte-bourdaloue-aux-poires_168578.aspx
10,Recettes tarte,La vraie tarte tropézienne ,https://www.marmiton.org/recettes/recette_tarte-tropezienne_308765.aspx
10,Recettes tarte,Tarte aux abricots,https://www.marmiton.org/recettes/recette_tarte-aux-abricots_12548.aspx
10,Recettes tarte,Tarte aux myrtilles ultra simple,https://www.marmiton.org/recettes/recette_tarte-aux-myrtilles-ultra-simple_232423.aspx
10,Recettes tarte,"Tarte au fromage blanc (en alsacien, Käsküeche)",https://www.marmiton.org/recettes/recette_tarte-au-fromage-blanc-en-alsacien-kaskueche_22130.aspx
10,Recettes tarte,Tarte aux pommes facile,https://www.marmiton.org/recettes/recette_tarte-aux-pommes-facile_92486.aspx
10,Recettes tarte,Tarte au sucre,https://www.marmiton.org/recettes/recette_tarte-au-sucre_24175.aspx
10,Recettes tarte,Tarte aux mirabelles,https://www.marmiton.org/recettes/recette_tarte-aux-mirabelles_11226.aspx
10,Recettes tarte,Tarte aux prunes facile,https://www.marmiton.org/recettes/recette_tarte-aux-prunes-facile_22951.aspx
10,Recettes tarte,Tarte aux pommes à la crème Chiboust,https://www.marmiton.org/recettes/recette_tarte-aux-pommes-a-la-creme-chiboust_86765.aspx
10,Recettes tarte,Pâte brisée sans beurre,https://www.marmiton.org/recettes/recette_pate-brisee-sans-beurre_305231.aspx
10,Recettes tarte,tarte aux framboises express,https://www.marmiton.org/recettes/recette_tarte-aux-framboises-express_40829.aspx
10,Recettes tarte,Pâte brisée au Thermomix,https://www.marmiton.org/recettes/recette_pate-brisee-au-thermomix_374852.aspx
10,Recettes tarte,Tarte au citron au Thermomix,https://www.marmiton.org/recettes/recette_tarte-au-citron-au-thermomix_382564.aspx
10,Recettes tarte,Tarte fine aux pommes,https://www.marmiton.org/recettes/recette_tarte-fine-aux-pommes_166096.aspx
10,Recettes tarte,Tarte aux noix maison,https://www.marmiton.org/recettes/recette_tarte-aux-noix-maison_26279.aspx
10,Recettes tarte,Tarte aux pêches,https://www.marmiton.org/recettes/recette_tarte-aux-peches_59368.aspx
10,Recettes tarte,Tarte abricot amandine,https://www.marmiton.org/recettes/recette_tarte-abricot-amandine_39184.aspx
11,Recettes dessert glacé,Glace stracciatella,https://www.marmiton.org/recettes/recette_glace-stracciatella_43350.aspx
11,Recettes dessert glacé,Granité très frais très facile,https://www.marmiton.org/recettes/recette_granite-tres-frais-tres-facile_307912.aspx
