target,plat,url
andouilette,Andouillette ch'ti en papillote,https://www.marmiton.org/recettes/recette_andouillette-ch-ti-en-papillote_318746.aspx
andouilette,Andouillette en feuilleté,https://www.marmiton.org/recettes/recette_andouillette-en-feuillete_315621.aspx
abats,Ris de Veau aux champignons,https://www.marmiton.org/recettes/recette_ris-de-veau-aux-champignons_32436.aspx
abats,Tête de veau à la vinaigrette,https://www.marmiton.org/recettes/recette_tete-de-veau-a-la-vinaigrette_25659.aspx
abats,Langue de boeuf sauce piquante aux cornichons,https://www.marmiton.org/recettes/recette_langue-de-boeuf-sauce-piquante-cornichons_170277.aspx
abats,Langue de boeuf sauce cornichons,https://www.marmiton.org/recettes/recette_langue-de-boeuf-sauce-cornichons_52680.aspx
abats,Rognons de veau aux champignons et au porto,https://www.marmiton.org/recettes/recette_rognons-de-veau-aux-champignons-et-au-porto_42175.aspx
abats,Tripes a l'ancienne,https://www.marmiton.org/recettes/recette_tripes-a-l-ancienne_12828.aspx
abats,Foie gras mi-cuit,https://www.marmiton.org/recettes/recette_foie-gras-mi-cuit_11509.aspx
abats,rognon de boeuf,https://www.marmiton.org/recettes/recette_rognon-de-boeuf_21697.aspx
abats,Foie gras poêlé aux pommes : la recette parfaite,https://www.marmiton.org/recettes/recette_foie-gras-poele-aux-pommes_13197.aspx
abats,Foie gras de canard mi cuit au cognac,https://www.marmiton.org/recettes/recette_foie-gras-de-canard-mi-cuit-au-cognac_37034.aspx
abats,Foie de veau au vinaigre,https://www.marmiton.org/recettes/recette_foie-de-veau-au-vinaigre_16806.aspx
abats,gâteau de foies de volaille,https://www.marmiton.org/recettes/recette_gateau-de-foies-de-volaille_41713.aspx
abats,Tripes à la mode de Caen,https://www.marmiton.org/recettes/recette_tripes-a-la-mode-de-caen_13045.aspx
abats,Crème brûlée au foie gras de canard,https://www.marmiton.org/recettes/recette_creme-brulee-au-foie-gras-de-canard_31890.aspx
abats,Foie de veau poêlé,https://www.marmiton.org/recettes/recette_foie-de-veau-poele_26501.aspx
abats,rognons de porc ,https://www.marmiton.org/recettes/recette_rognons-de-porc_29382.aspx
abats,Foies de volaille à la crème,https://www.marmiton.org/recettes/recette_foies-de-volaille-a-la-creme_15964.aspx
abats,Terrine de foie gras (micro-ondes),https://www.marmiton.org/recettes/recette_terrine-de-foie-gras-micro-ondes_26060.aspx
abats,Cervelle de canut (faisselle aux herbes),https://www.marmiton.org/recettes/recette_cervelle-de-canut-faisselle-aux-herbes_30856.aspx
abats,Terrine de foies de volaille facile,https://www.marmiton.org/recettes/recette_terrine-de-foies-de-volaille-facile_20160.aspx
abats,Foie gras en bocaux,https://www.marmiton.org/recettes/recette_foie-gras-en-bocaux_85289.aspx
abats,Foie gras au torchon facile,https://www.marmiton.org/recettes/recette_foie-gras-au-torchon-facile_95345.aspx
abats,Pâté de foie de porc,https://www.marmiton.org/recettes/recette_pate-de-foie-de-porc_12339.aspx
abats,Rognons de veau au madère,https://www.marmiton.org/recettes/recette_rognons-de-veau-au-madere_94215.aspx
abats,Langue de boeuf aux champignons,https://www.marmiton.org/recettes/recette_langue-de-boeuf-aux-champignons_16747.aspx
abats,Aumonière de foie gras,https://www.marmiton.org/recettes/recette_aumoniere-de-foie-gras_33285.aspx
abats,Magret de canard sauce foie gras,https://www.marmiton.org/recettes/recette_magret-de-canard-sauce-foie-gras_70341.aspx
abats,Bouchées de ris de veau aux morilles,https://www.marmiton.org/recettes/recette_bouchees-de-ris-de-veau-aux-morilles_65498.aspx
abats,Langue de porc sauce tomate et cornichons,https://www.marmiton.org/recettes/recette_langue-de-porc-sauce-tomate-et-cornichons_55010.aspx
abats,RIS de VEAU AUTHENTIQUE et RAPIDE,https://www.marmiton.org/recettes/recette_ris-de-veau-authentique-et-rapide_81552.aspx
"pâtes,riz,semoule",Lasagnes à la bolognaise,https://www.marmiton.org/recettes/recette_lasagnes-a-la-bolognaise_18215.aspx
"pâtes,riz,semoule","Pâtes à la ""carbonara"" à la française",https://www.marmiton.org/recettes/recette_pates-a-la-carbonara_80453.aspx
"pâtes,riz,semoule",Risotto aux champignons : la vraie recette,https://www.marmiton.org/recettes/recette_risotto-aux-champignons_312215.aspx
"pâtes,riz,semoule",Gnocchis faits maison,https://www.marmiton.org/recettes/recette_gnocchis-faits-maison_309952.aspx
"pâtes,riz,semoule",La poule au riz de la mère Michèle,https://www.marmiton.org/recettes/recette_la-poule-au-riz-de-la-mere-michele_36729.aspx
"pâtes,riz,semoule",Pâtes fraîches,https://www.marmiton.org/recettes/recette_pates-fraiches_11537.aspx
"pâtes,riz,semoule",Riz cantonais facile,https://www.marmiton.org/recettes/recette_riz-cantonais-facile_27686.aspx
"pâtes,riz,semoule",Riz pilaf de Caro,https://www.marmiton.org/recettes/recette_riz-pilaf_27905.aspx
"pâtes,riz,semoule",Lasagnes à la bolognaise très facile,https://www.marmiton.org/recettes/recette_lasagnes-a-la-bolognaise-tres-facile_70480.aspx
"pâtes,riz,semoule",Tagliatelles au saumon frais,https://www.marmiton.org/recettes/recette_tagliatelles-au-saumon-frais_11354.aspx
"pâtes,riz,semoule","Gratin de pâtes moelleux, facile et pas cher",https://www.marmiton.org/recettes/recette_gratin-de-pates-moelleux-facile-et-pas-cher_53247.aspx
"pâtes,riz,semoule",Spaghetti bolognaise,https://www.marmiton.org/recettes/recette_spaghetti-bolognaise_19840.aspx
"pâtes,riz,semoule",Cannelloni de viande,https://www.marmiton.org/recettes/recette_cannelloni-de-viande_45211.aspx
"pâtes,riz,semoule",Nouilles chinoises aux légumes et aux épices,https://www.marmiton.org/recettes/recette_nouilles-chinoises-aux-legumes-et-aux-epices_21482.aspx
"pâtes,riz,semoule",Lasagnes au saumon et aux épinards,https://www.marmiton.org/recettes/recette_lasagnes-au-saumon-et-aux-epinards_14665.aspx
"pâtes,riz,semoule",Spaetzle,https://www.marmiton.org/recettes/recette_spaetzle_165933.aspx
"pâtes,riz,semoule",Risotto dinde champignon,https://www.marmiton.org/recettes/recette_risotto-poulet-champignon-succes-garanti_230811.aspx
"pâtes,riz,semoule",Mac and cheese super rapide,https://www.marmiton.org/recettes/recette_mac-and-cheese-super-rapide_528915.aspx
"pâtes,riz,semoule",Risotto au chorizo,https://www.marmiton.org/recettes/recette_risotto-au-chorizo_17724.aspx
"pâtes,riz,semoule",Quinoa au curry,https://www.marmiton.org/recettes/recette_quinoa-au-curry_61096.aspx
"pâtes,riz,semoule",Pâtes carbonara presque comme des vraies,https://www.marmiton.org/recettes/recette_pates-carbonara-la-vraie-recette-italienne_17213.aspx
"pâtes,riz,semoule",Poulet au riz pour robot Cookeo,https://www.marmiton.org/recettes/recette_poulet-au-riz-pour-robot-cookeo_340418.aspx
"pâtes,riz,semoule",Tagliatelles au saumon fumé,https://www.marmiton.org/recettes/recette_tagliatelles-au-saumon-fume_29803.aspx
"pâtes,riz,semoule",Lasagnes au saumon faciles,https://www.marmiton.org/recettes/recette_lasagnes-au-saumon-faciles_45164.aspx
"pâtes,riz,semoule",Spaghetti à la Carbonara,https://www.marmiton.org/recettes/recette_spaghetti-a-la-carbonara_12249.aspx
"pâtes,riz,semoule",Lasagnes à la ricotta et aux épinards,https://www.marmiton.org/recettes/recette_lasagnes-a-la-ricotta-et-aux-epinards_22045.aspx
"pâtes,riz,semoule",Tagliatelles à la carbonara,https://www.marmiton.org/recettes/recette_tagliatelles-a-la-carbonara_12993.aspx
"pâtes,riz,semoule",Pâtes au thon,https://www.marmiton.org/recettes/recette_pates-au-thon_13754.aspx
"pâtes,riz,semoule",Simplissimes nouilles sautées au poulet,https://www.marmiton.org/recettes/recette_simplissimes-nouilles-sautees-au-poulet_37164.aspx
"pâtes,riz,semoule",Nouilles sautées aux légumes,https://www.marmiton.org/recettes/recette_nouilles-sautees-aux-legumes_33051.aspx
soupe,Soupe à l'oignon,https://www.marmiton.org/recettes/recette_soupe-a-l-oignon_10891.aspx
soupe,Soupe veloutée de potimarron et pommes de terre,https://www.marmiton.org/recettes/recette_soupe-veloutee-de-potimarron-et-pommes-de-terre_41161.aspx
soupe,Velouté de butternut à la cannelle,https://www.marmiton.org/recettes/recette_veloute-de-butternut-a-la-canelle_220583.aspx
soupe,Velouté de potiron,https://www.marmiton.org/recettes/recette_veloute-de-potiron_18663.aspx
soupe,soupe au choux,https://www.marmiton.org/recettes/recette_soupe-au-choux_19123.aspx
soupe,Soupe aux 7 légumes,https://www.marmiton.org/recettes/recette_soupe-aux-7-legumes_65063.aspx
soupe,Velouté de champignons,https://www.marmiton.org/recettes/recette_veloute-de-champignons_26749.aspx
soupe,soupe de pois cassés,https://www.marmiton.org/recettes/recette_soupe-de-pois-casses_18574.aspx
soupe,Soupe poireaux - pommes de terre,https://www.marmiton.org/recettes/recette_soupe-poireaux-pommes-de-terre_33013.aspx
soupe,Soupe de cresson,https://www.marmiton.org/recettes/recette_soupe-de-cresson_19991.aspx
soupe,Velouté de chou- fleur,https://www.marmiton.org/recettes/recette_veloute-de-chou-fleur_28185.aspx
soupe,Bouillon de légumes,https://www.marmiton.org/recettes/recette_bouillon-de-legumes_41843.aspx
soupe,Minestrone : la soupe à l'italienne,https://www.marmiton.org/recettes/recette_soupe-minestrone-de-ludivine_64055.aspx
soupe,La garbure,https://www.marmiton.org/recettes/recette_la-garbure_41669.aspx
soupe,Soupe aux 7 légumes au Thermomix,https://www.marmiton.org/recettes/recette_soupe-aux-7-legumes-au-thermomix_382754.aspx
soupe,Soupe de régime au chou,https://www.marmiton.org/recettes/recette_soupe-de-regime-au-chou_28869.aspx
soupe,Soupe de lentille corail aux carottes et lait de coco,https://www.marmiton.org/recettes/recette_soupe-de-lentille-corail-aux-carottes-et-lait-de-coco_336353.aspx
soupe,Soupe tomate rapide,https://www.marmiton.org/recettes/recette_soupe-tomate-rapide_94528.aspx
soupe,Soupe à la courgette,https://www.marmiton.org/recettes/recette_soupe-a-la-courgette_84989.aspx
soupe,Miso Shiru (soupe miso),https://www.marmiton.org/recettes/recette_miso-shiru-soupe-miso_23937.aspx
soupe,Soupe de vermicelles ultra rapide,https://www.marmiton.org/recettes/recette_soupe-de-vermicelles-ultra-rapide_62107.aspx
soupe,regime soupe mange graisse,https://www.marmiton.org/recettes/recette_regime-soupe-mange-graisse_166059.aspx
soupe,Velouté de butternut à la cannelle au Thermomix,https://www.marmiton.org/recettes/recette_veloute-de-butternut-a-la-cannelle-au-thermomix_382801.aspx
soupe,Velouté de potiron au Thermomix,https://www.marmiton.org/recettes/recette_veloute-de-potiron-au-thermomix_382919.aspx
soupe,Soupe aux fanes de radis,https://www.marmiton.org/recettes/recette_soupe-aux-fanes-de-radis_16365.aspx
soupe,Potage velouté poireaux pommes de terre,https://www.marmiton.org/recettes/recette_potage-veloute-poireaux-pommes-de-terre_18971.aspx
soupe,Soupe de courge : simple et très veloutée,https://www.marmiton.org/recettes/recette_soupe-de-courge-simple-et-tres-veloutee_86391.aspx
soupe,Soupe de carottes express,https://www.marmiton.org/recettes/recette_soupe-de-carottes-express_36748.aspx
soupe,Soupe de lentilles vertes au lard,https://www.marmiton.org/recettes/recette_soupe-de-lentilles-vertes-au-lard_164499.aspx
soupe,Soupe de champignons ,https://www.marmiton.org/recettes/recette_soupe-de-champignons_24874.aspx
viande,Blanquette de veau : recette traditionnelle,https://www.marmiton.org/recettes/recette_blanquette-de-veau-facile_19219.aspx
viande,Rôti de boeuf au four tout simple,https://www.marmiton.org/recettes/recette_roti-de-boeuf-au-four-tout-simple_342546.aspx
viande,Poulet au four simple et savoureux,https://www.marmiton.org/recettes/recette_poulet-au-four-version-light_218020.aspx
viande,Filet mignon de porc à la moutarde,https://www.marmiton.org/recettes/recette_filet-mignon-de-porc-a-la-moutarde_36310.aspx
viande,Boeuf bourguignon : la vraie recette,https://www.marmiton.org/recettes/recette_boeuf-bourguignon_18889.aspx
viande,Osso bucco de veau,https://www.marmiton.org/recettes/recette_osso-bucco-de-veau_16090.aspx
viande,Cuisses de poulet au four,https://www.marmiton.org/recettes/recette_cuisses-de-poulet-au-four_67408.aspx
viande,Rôti de porc tout simple,https://www.marmiton.org/recettes/recette_roti-de-porc-tout-simple_170153.aspx
viande,Paupiettes de veau ,https://www.marmiton.org/recettes/recette_paupiettes-de-veau_82641.aspx
viande,Rôti de veau au four,https://www.marmiton.org/recettes/recette_roti-de-veau-au-four_61313.aspx
viande,Poulet basquaise,https://www.marmiton.org/recettes/recette_poulet-basquaise_16969.aspx
viande,Souris d'agneau au miel et thym,https://www.marmiton.org/recettes/recette_souris-d-agneau-au-miel-et-thym_93493.aspx
viande,Sauté de porc à la crème de moutarde,https://www.marmiton.org/recettes/recette_saute-de-porc-a-la-creme-de-moutarde_173829.aspx
viande,Hot dog New Yorkais,https://www.marmiton.org/recettes/recette_hot-dog-new-yorkais_47180.aspx
viande,Epaule d'agneau confite facile,https://www.marmiton.org/recettes/recette_epaule-d-agneau-confite-facile_67739.aspx
viande,Filet mignon de porc rôti à la moutarde à l'ancienne,https://www.marmiton.org/recettes/recette_filet-mignon-de-porc-roti-a-la-moutarde-a-l-ancienne_165059.aspx
viande,La côte de bœuf au four facile et cuite à la perfection,https://www.marmiton.org/recettes/recette_la-cote-de-boeuf-au-four-facile-et-cuite-a-la-perfection_372549.aspx
viande,Gigot d'agneau : la recette traditionnelle,https://www.marmiton.org/recettes/recette_gigot-d-agneau-a-l-ail-et-au-romarin_18696.aspx
viande,Potée au choux et saucisse de Morteau,https://www.marmiton.org/recettes/recette_potee-au-choux-et-saucisse-de-morteaux_105755.aspx
viande,Lentilles corail au curry,https://www.marmiton.org/recettes/recette_lentilles-corail-au-curry_40286.aspx
viande,Magret de canard au four,https://www.marmiton.org/recettes/recette_magret-de-canard-au-four_80687.aspx
viande,Joue de boeuf à la bourguignonne,https://www.marmiton.org/recettes/recette_joue-de-boeuf-a-la-bourguignonne_304962.aspx
viande,Falafel (croquettes de pois chiches),https://www.marmiton.org/recettes/recette_falafel-croquettes-de-pois-chiches_23038.aspx
viande,Petit salé aux lentilles,https://www.marmiton.org/recettes/recette_petit-sale-aux-lentilles_19044.aspx
viande,Rosbeef au four à l'ail,https://www.marmiton.org/recettes/recette_rosbeef-au-four-a-l-ail_232964.aspx
viande,Rôti de porc à la moutarde et au miel,https://www.marmiton.org/recettes/recette_roti-de-porc-a-la-moutarde-et-au-miel_17178.aspx
viande,Poulet rôti et ses pommes de terre,https://www.marmiton.org/recettes/recette_poulet-roti-et-ses-pommes-de-terre_43958.aspx
viande,Joue de porc à la bière,https://www.marmiton.org/recettes/recette_joue-de-porc-a-la-biere_36896.aspx
viande,Ris de Veau aux champignons,https://www.marmiton.org/recettes/recette_ris-de-veau-aux-champignons_32436.aspx
viande,Bourguignon de sanglier facile,https://www.marmiton.org/recettes/recette_bourguignon-de-sanglier-facile_232489.aspx
œufs,Omelette nature,https://www.marmiton.org/recettes/recette_omelette-nature_21255.aspx
œufs,Oeuf poché ultra simple,https://www.marmiton.org/recettes/recette_oeuf-poche-plus-simple-pas-possible_174102.aspx
œufs,Oeufs brouillés nature,https://www.marmiton.org/recettes/recette_oeufs-brouilles-nature_30569.aspx
œufs,Tortilla facile (Espagne),https://www.marmiton.org/recettes/recette_tortilla-facile-espagne_16245.aspx
œufs,Oeuf poché très simple (au micro-ondes),https://www.marmiton.org/recettes/recette_reussir-un-oeuf-poche-tres-simplement-micro-onde_173174.aspx
œufs,Omelette aux pommes de terre et lardons,https://www.marmiton.org/recettes/recette_omelette-aux-pommes-de-terre-et-lardons_19387.aspx
œufs,Omelette aux champignons de paris facile,https://www.marmiton.org/recettes/recette_omelette-aux-champignons-de-paris-facile_308286.aspx
œufs,Tortilla (Espagne),https://www.marmiton.org/recettes/recette_tortilla-espagne_11274.aspx
œufs,Oeufs brouillés aux oeufs... de lump,https://www.marmiton.org/recettes/recette_oeufs-brouilles-aux-oeufs-de-lump_25075.aspx
œufs,Omelette de la mère Poulard,https://www.marmiton.org/recettes/recette_omelette-de-la-mere-poulard_16074.aspx
œufs,Omelette aux asperges sauvages de ma maman,https://www.marmiton.org/recettes/recette_omelette-aux-asperges-sauvages-de-ma-maman_167566.aspx
œufs,"Omelette aux girolles, ail et persil",https://www.marmiton.org/recettes/recette_omelette-aux-girolles-ail-et-persil_52045.aspx
œufs,Omelette aux cèpes,https://www.marmiton.org/recettes/recette_omelette-aux-cepes_41680.aspx
œufs,Omelette à l'ancienne (oignon-lardon-pomme de terre),https://www.marmiton.org/recettes/recette_omelette-a-l-ancienne-oignon-lardon-pomme-de-terre_169283.aspx
œufs,Omelette Espagnole (Tortilla auténtica),https://www.marmiton.org/recettes/recette_omelette-espagnole-tortilla-autentica_66818.aspx
